pl_player_id,pl_name,team,kickoff_date,home,away,pl_touches_opp_box,pl_crosses,pl_corners_taken,pl_fk_crosses,pl_fk_shots,pl_big_chances_created,pl_chances_created
33231,Dominik Szoboszlai,LIV,2025-08-15,LIV,BOU,3,1,0,0,0,0,2
63633,Alexis Mac Allister,LIV,2025-08-15,LIV,BOU,2,1,0,0,0,1,0
116665,Milos Kerkez,LIV,2025-08-15,LIV,BOU,0,1,0,0,0,0,0
32894,Cody Gakpo,LIV,2025-08-15,LIV,BOU,7,3,0,0,0,1,3
5178,Mohamed Salah,LIV,2025-08-15,LIV,BOU,9,5,0,0,0,1,2
19919,Jeremie Frimpong,LIV,2025-08-15,LIV,BOU,0,1,0,0,0,0,0
20559,Alisson Becker,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
75382,Florian Wirtz,LIV,2025-08-15,LIV,BOU,5,0,6,0,0,0,3
23593,Ibrahima Konaté,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
81542,Hugo Ekitiké,LIV,2025-08-15,LIV,BOU,4,0,0,0,0,0,1
5140,Virgil van Dijk,LIV,2025-08-15,LIV,BOU,4,0,0,0,0,0,0
130665,Trey Nyoni,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
10458,Andy Robertson,LIV,2025-08-15,LIV,BOU,1,1,0,0,0,0,0
116496,Giorgi Mamardashvili,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
43586,Wataru Endo,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
33185,Harvey Elliott,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
10651,Joe Gomez,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
134796,Rio Ngumoha,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
23815,Curtis Jones,LIV,2025-08-15,LIV,BOU,0,0,0,0,0,0,1
15802,Federico Chiesa,LIV,2025-08-15,LIV,BOU,1,0,0,0,0,0,0
74976,Alex Scott,BOU,2025-08-15,LIV,BOU,1,1,2,0,0,0,0
14846,Marcus Tavernier,BOU,2025-08-15,LIV,BOU,8,4,2,0,1,0,1
42894,Tyler Adams,BOU,2025-08-15,LIV,BOU,2,0,0,0,0,0,0
132285,Bafodé Diakité,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
54989,Marcos Senesi,BOU,2025-08-15,LIV,BOU,1,2,0,0,0,0,1
3512,Adam Smith,BOU,2025-08-15,LIV,BOU,2,1,0,0,0,1,1
33032,Evanilson,BOU,2025-08-15,LIV,BOU,4,0,0,0,0,0,0
134403,Djordje Petrovic,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
74965,Adrien Truffert,BOU,2025-08-15,LIV,BOU,0,4,0,0,0,1,1
25474,Antoine Semenyo,BOU,2025-08-15,LIV,BOU,4,0,0,0,0,0,0
13706,David Brooks,BOU,2025-08-15,LIV,BOU,6,2,2,0,0,1,2
137832,Junior Kroupi,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
302305,Julio Soler,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
51942,James Hill,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
63553,Hamed Traoré,BOU,2025-08-15,LIV,BOU,0,0,1,0,0,0,0
53093,Will Dennis,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
133124,Remy Rees-Dottin,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
8882,Philip Billing,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
64370,Julián Araujo,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
133123,Ben Winterburn,BOU,2025-08-15,LIV,BOU,0,0,0,0,0,0,0
108096,Amadou Onana,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
20473,Marco Bizot,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
51423,John McGinn,AVL,2025-08-16,AVL,NEW,3,2,1,0,0,1,1
13344,Matty Cash,AVL,2025-08-16,AVL,NEW,1,4,0,0,0,0,0
25067,Boubacar Kamara,AVL,2025-08-16,AVL,NEW,1,0,1,0,0,0,0
5758,Lucas Digne,AVL,2025-08-16,AVL,NEW,0,2,1,0,0,0,0
23968,Morgan Rogers,AVL,2025-08-16,AVL,NEW,2,0,0,0,0,0,1
13274,Ezri Konsa,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
8900,Tyrone Mings,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
5865,Youri Tielemans,AVL,2025-08-16,AVL,NEW,0,1,0,0,0,0,0
8658,Ollie Watkins,AVL,2025-08-16,AVL,NEW,6,1,0,0,0,0,1
51223,Ian Maatsen,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
21529,Pau Torres,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
64521,Samuel Iling-Junior,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
72265,Evann Guessand,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
26408,Emiliano Buendía,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
124181,Jamaldeen Jimoh-Aloba,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
107846,Lamare Bogarde,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
69397,James Wright,AVL,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
14456,Donyell Malen,AVL,2025-08-16,AVL,NEW,1,0,0,0,0,0,0
20607,Joelinton,NEW,2025-08-16,AVL,NEW,3,1,0,0,0,0,0
49495,Tino Livramento,NEW,2025-08-16,AVL,NEW,2,3,0,0,0,0,2
14716,Harvey Barnes,NEW,2025-08-16,AVL,NEW,9,5,0,0,0,1,4
23747,Anthony Gordon,NEW,2025-08-16,AVL,NEW,7,0,1,0,0,0,1
5220,Fabian Schär,NEW,2025-08-16,AVL,NEW,0,1,0,0,0,0,0
49259,Anthony Elanga,NEW,2025-08-16,AVL,NEW,5,5,0,0,0,0,2
71623,Sandro Tonali,NEW,2025-08-16,AVL,NEW,0,0,3,0,0,1,2
3905,Kieran Trippier,NEW,2025-08-16,AVL,NEW,0,3,2,2,0,0,1
10079,Nick Pope,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
8707,Dan Burn,NEW,2025-08-16,AVL,NEW,1,0,0,0,0,0,0
74761,Bruno Guimarães,NEW,2025-08-16,AVL,NEW,1,1,0,0,0,0,1
114590,William Osula,NEW,2025-08-16,AVL,NEW,2,0,0,0,0,0,0
13703,Aaron Ramsdale,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
108922,Lewis Hall,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
49908,Sven Botman,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
304679,Park Seung-Soo,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
9662,Jacob Murphy,NEW,2025-08-16,AVL,NEW,2,1,0,0,0,0,0
117647,Lewis Miley,NEW,2025-08-16,AVL,NEW,1,0,0,0,0,0,1
66494,Emil Krafth,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
124462,Malick Thiaw,NEW,2025-08-16,AVL,NEW,0,0,0,0,0,0,0
134333,Yasin Ayari,BHA,2025-08-16,BHA,FUL,1,2,2,0,0,0,0
51830,Georginio Rutter,BHA,2025-08-16,BHA,FUL,3,0,0,0,0,0,0
14671,Matt O'Riley,BHA,2025-08-16,BHA,FUL,5,2,2,0,0,0,3
76090,Jan Paul van Hecke,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
75709,Bart Verbruggen,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
124396,Carlos Baleba,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,1
8163,Lewis Dunk,BHA,2025-08-16,BHA,FUL,1,0,0,0,0,0,0
72239,Mats Wieffer,BHA,2025-08-16,BHA,FUL,3,1,0,0,0,0,0
117732,Kaoru Mitoma,BHA,2025-08-16,BHA,FUL,3,0,0,0,0,0,0
136175,Yankuba Minteh,BHA,2025-08-16,BHA,FUL,5,1,0,0,0,0,0
67928,Maxim De Cuyper,BHA,2025-08-16,BHA,FUL,2,1,0,0,0,0,2
3457,Jason Steele,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
20505,Olivier Boscagli,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
303860,Diego Coppola,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
134176,Brajan Gruda,BHA,2025-08-16,BHA,FUL,1,0,0,0,0,0,0
4874,Joël Veltman,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
143240,Diego Gómez,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,1,1
3452,Danny Welbeck,BHA,2025-08-16,BHA,FUL,1,0,0,0,0,0,0
2100,James Milner,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
50727,Ferdi Kadioglu,BHA,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
21614,Sander Berge,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
16044,Sasa Lukic,FUL,2025-08-16,BHA,FUL,1,1,1,1,0,0,1
13961,Harry Wilson,FUL,2025-08-16,BHA,FUL,4,2,2,0,0,0,0
4880,Kenny Tete,FUL,2025-08-16,BHA,FUL,0,2,0,0,0,0,0
23793,Calvin Bassey,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
35752,Jorge Cuenca,FUL,2025-08-16,BHA,FUL,2,0,0,0,0,0,0
4717,Alex Iwobi,FUL,2025-08-16,BHA,FUL,0,3,0,0,0,0,3
128976,Josh King,FUL,2025-08-16,BHA,FUL,6,0,0,0,0,0,1
26151,Joachim Andersen,FUL,2025-08-16,BHA,FUL,2,0,0,0,0,0,0
11071,Raúl Jiménez,FUL,2025-08-16,BHA,FUL,2,0,0,0,0,0,0
4985,Bernd Leno,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
4818,Harrison Reed,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
10476,Andreas Pereira,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
49884,Issa Diop,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
117286,Benjamin Lecomte,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
117763,Rodrigo Muniz,FUL,2025-08-16,BHA,FUL,1,0,0,0,0,0,0
4979,Adama Traoré,FUL,2025-08-16,BHA,FUL,0,2,0,0,0,0,0
6712,Timothy Castagne,FUL,2025-08-16,BHA,FUL,1,1,0,0,0,0,0
3894,Tom Cairney,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
14445,Emile Smith Rowe,FUL,2025-08-16,BHA,FUL,0,0,0,0,0,0,0
16723,Matz Sels,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
3756,Chris Wood,NFO,2025-08-17,NFO,BRE,4,0,0,0,0,0,0
108816,Ibrahim Sangaré,NFO,2025-08-17,NFO,BRE,0,1,0,0,0,0,0
139648,Murillo,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
51593,Elliot Anderson,NFO,2025-08-17,NFO,BRE,4,3,4,3,0,1,0
15259,Morgan Gibbs-White,NFO,2025-08-17,NFO,BRE,5,2,0,0,0,1,2
23702,Callum Hudson-Odoi,NFO,2025-08-17,NFO,BRE,2,5,1,0,0,1,2
23811,Neco Williams,NFO,2025-08-17,NFO,BRE,1,3,0,0,0,1,2
50623,Dan Ndoye,NFO,2025-08-17,NFO,BRE,5,2,0,0,0,0,0
16035,Nikola Milenkovic,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
10439,Ola Aina,NFO,2025-08-17,NFO,BRE,1,4,0,0,0,0,1
14238,Ryan Yates,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
133025,Jota Silva,NFO,2025-08-17,NFO,BRE,2,1,0,0,0,0,0
15340,Taiwo Awoniyi,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
16204,Willy Boly,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
117754,Zach Abbott,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
304123,Igor Jesus,NFO,2025-08-17,NFO,BRE,1,0,0,0,0,0,0
304238,Jair Cunha,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
15269,Angus Gunn,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
67510,Morato,NFO,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
24369,Keane Lewis-Potter,BRE,2025-08-17,NFO,BRE,2,3,0,0,0,0,0
65987,Sepp van den Berg,BRE,2025-08-17,NFO,BRE,3,0,0,0,0,0,0
115336,Antoni Milambo,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
133460,Michael Kayode,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,2
24659,Nathan Collins,BRE,2025-08-17,NFO,BRE,1,0,0,0,0,0,0
32289,Fábio Carvalho,BRE,2025-08-17,NFO,BRE,1,2,3,0,0,0,0
14723,Caoimhín Kelleher,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
49726,Mathias Jensen,BRE,2025-08-17,NFO,BRE,3,0,2,0,0,0,2
10947,Rico Henry,BRE,2025-08-17,NFO,BRE,3,4,0,0,0,0,1
124052,Igor Thiago,BRE,2025-08-17,NFO,BRE,2,0,0,0,0,0,1
128891,Yehor Yarmoliuk,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,1
127594,Kevin Schade,BRE,2025-08-17,NFO,BRE,3,0,0,0,0,0,0
49494,Myles Peart-Harris,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
115166,Aaron Hickey,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
108612,Frank Onyeka,BRE,2025-08-17,NFO,BRE,1,0,0,0,0,0,0
3712,Jordan Henderson,BRE,2025-08-17,NFO,BRE,0,3,0,1,0,0,0
138109,Benjamin Arthur,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
20113,Kristoffer Ajer,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
21297,Mads Roerslev,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
144788,Hákon Valdimarsson,BRE,2025-08-17,NFO,BRE,0,0,0,0,0,0,0
12136,Granit Xhaka,SUN,2025-08-16,SUN,WHU,0,0,2,0,0,0,2
122126,Trai Hume,SUN,2025-08-16,SUN,WHU,1,3,3,1,0,0,1
75692,Robin Roefs,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
63733,Reinildo Mandava,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
126920,Eliezer Mayenda,SUN,2025-08-16,SUN,WHU,4,0,0,0,0,1,1
19864,Dan Ballard,SUN,2025-08-16,SUN,WHU,4,0,0,0,0,0,0
110430,Jenson Seelt,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
118633,Chemsdine Talbi,SUN,2025-08-16,SUN,WHU,1,2,0,0,0,0,0
126317,Simon Adingra,SUN,2025-08-16,SUN,WHU,2,3,0,0,0,0,1
126110,Habib Diarra,SUN,2025-08-16,SUN,WHU,2,3,0,0,0,0,0
124944,Noah Sadiki,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
119614,Chris Rigg,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
52989,Wilson Isidor,SUN,2025-08-16,SUN,WHU,1,0,0,0,0,0,0
117521,Harrison Jones,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
66659,Omar Alderete,SUN,2025-08-16,SUN,WHU,0,1,0,0,0,0,0
130068,Marc Guiu,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
8710,Patrick Roberts,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
23899,Anthony Patterson,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
35731,Dan Neil,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
138104,Enzo Le Fée,SUN,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
13522,Maximilian Kilman,WHU,2025-08-16,SUN,WHU,0,1,0,0,0,0,1
4617,James Ward-Prowse,WHU,2025-08-16,SUN,WHU,1,2,1,2,0,0,1
40159,Guido Rodríguez,WHU,2025-08-16,SUN,WHU,0,2,0,0,0,0,0
55776,Lucas Paquetá,WHU,2025-08-16,SUN,WHU,2,0,1,0,0,0,0
118083,Mads Hermansen,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
108628,Nayef Aguerd,WHU,2025-08-16,SUN,WHU,0,1,0,0,0,0,0
14164,Aaron Wan-Bissaka,WHU,2025-08-16,SUN,WHU,4,5,0,0,0,0,1
145347,El Hadji Malick Diouf,WHU,2025-08-16,SUN,WHU,2,3,1,0,0,0,2
8868,Jarrod Bowen,WHU,2025-08-16,SUN,WHU,6,0,1,0,0,0,0
42569,Niclas Füllkrug,WHU,2025-08-16,SUN,WHU,8,0,0,0,0,0,1
63656,Jean-Clair Todibo,WHU,2025-08-16,SUN,WHU,0,2,0,0,0,0,0
13815,Kyle Walker-Peters,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
117579,Ollie Scarles,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
25183,Tomás Soucek,WHU,2025-08-16,SUN,WHU,2,0,0,0,0,0,0
66560,Freddie Potts,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
8454,Callum Wilson,WHU,2025-08-16,SUN,WHU,3,1,0,0,0,0,0
32638,Konstantinos Mavropanos,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
5748,Alphonse Areola,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
136505,Andy Irving,WHU,2025-08-16,SUN,WHU,0,2,3,1,0,0,1
40211,Edson Álvarez,WHU,2025-08-16,SUN,WHU,0,0,0,0,0,0,0
51364,Mohammed Kudus,TOT,2025-08-16,TOT,BUR,4,6,4,0,0,0,3
49374,Brennan Johnson,TOT,2025-08-16,TOT,BUR,2,6,0,0,0,0,2
133603,Lucas Bergvall,TOT,2025-08-16,TOT,BUR,1,1,0,0,0,0,0
71923,Guglielmo Vicario,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
24630,Richarlison,TOT,2025-08-16,TOT,BUR,7,0,0,0,0,0,0
32229,Pedro Porro,TOT,2025-08-16,TOT,BUR,0,7,2,0,0,0,3
117318,Pape Matar Sarr,TOT,2025-08-16,TOT,BUR,1,0,0,0,0,1,0
117596,Archie Gray,TOT,2025-08-16,TOT,BUR,1,0,0,0,0,0,0
75582,Micky van de Ven,TOT,2025-08-16,TOT,BUR,2,0,0,0,0,0,0
66635,Cristian Romero,TOT,2025-08-16,TOT,BUR,3,0,0,0,0,0,0
23764,Djed Spence,TOT,2025-08-16,TOT,BUR,3,2,0,0,0,0,0
25892,Kevin Danso,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
4408,Ben Davies,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
134632,Luka Vuskovic,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
19858,João Palhinha,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
10443,Dominic Solanke,TOT,2025-08-16,TOT,BUR,2,0,0,0,0,0,0
22802,Rodrigo Bentancur,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
118579,Wilson Odobert,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,1
123998,Antonín Kinsky,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
76614,Mathys Tel,TOT,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
128456,Hjalmar Ekdal,BUR,2025-08-16,TOT,BUR,4,0,0,0,0,0,0
3955,Kyle Walker,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
124531,Maxime Estève,BUR,2025-08-16,TOT,BUR,1,0,0,0,0,0,0
50460,Jaidon Anthony,BUR,2025-08-16,TOT,BUR,5,1,0,0,0,0,2
10539,Josh Cullen,BUR,2025-08-16,TOT,BUR,0,1,1,1,0,0,5
68593,Hannibal Mejbri,BUR,2025-08-16,TOT,BUR,2,0,0,0,1,0,0
6451,Martin Dúbravka,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
8127,Josh Laurent,BUR,2025-08-16,TOT,BUR,2,0,0,0,0,0,1
127393,Quilindschy Hartman,BUR,2025-08-16,TOT,BUR,1,3,4,1,0,0,1
128643,Oliver Sonne,BUR,2025-08-16,TOT,BUR,2,3,0,0,0,0,1
64282,Lyle Foster,BUR,2025-08-16,TOT,BUR,3,0,0,0,0,0,2
74960,Lesley Ugochukwu,BUR,2025-08-16,TOT,BUR,1,0,0,0,0,0,0
19831,Jacob Bruun Larsen,BUR,2025-08-16,TOT,BUR,4,2,0,0,0,0,0
13622,Joe Worrall,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
74964,Loum Tchaouna,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
137462,Lucas Pires,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
15139,Marcus Edwards,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
48285,Aaron Ramsey,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
122056,Max Weiss,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
75735,Zian Flemming,BUR,2025-08-16,TOT,BUR,0,0,0,0,0,0,0
76310,Marshall Munetsi,WOL,2025-08-16,WOL,MCI,2,2,0,0,0,0,0
143214,André,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
136815,David Møller Wolfe,WOL,2025-08-16,WOL,MCI,1,2,1,0,0,0,0
4229,Matt Doherty,WOL,2025-08-16,WOL,MCI,0,1,0,0,0,0,0
35670,Jørgen Strand Larsen,WOL,2025-08-16,WOL,MCI,5,0,0,0,0,0,0
126108,Jean-Ricner Bellegarde,WOL,2025-08-16,WOL,MCI,2,1,2,0,0,0,1
52951,Ki-Jana Hoever,WOL,2025-08-16,WOL,MCI,0,5,0,0,0,0,1
15715,José Sá,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
133679,João Gomes,WOL,2025-08-16,WOL,MCI,2,0,0,0,0,0,1
110203,Emmanuel Agbadou,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
92635,Toti Gomes,WOL,2025-08-16,WOL,MCI,0,1,0,0,0,0,1
43010,Santiago Bueno,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
143218,Jhon Arias,WOL,2025-08-16,WOL,MCI,1,1,1,0,0,0,1
20337,Hwang Hee-Chan,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,1
108319,Sasa Kalajdzic,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
4331,Sam Johnstone,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
303861,Fer López,WOL,2025-08-16,WOL,MCI,1,0,0,0,0,0,0
115114,Yerson Mosquera,WOL,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
108947,Rodrigo Gomes,WOL,2025-08-16,WOL,MCI,2,1,0,0,0,0,0
66692,Hugo Bueno,WOL,2025-08-16,WOL,MCI,3,2,0,0,0,0,1
16431,Rúben Dias,MCI,2025-08-16,WOL,MCI,1,0,0,0,0,0,0
71432,Rayan Aït-Nouri,MCI,2025-08-16,WOL,MCI,0,1,0,0,0,0,1
5067,Bernardo Silva,MCI,2025-08-16,WOL,MCI,2,4,5,1,0,2,4
67849,Nico González,MCI,2025-08-16,WOL,MCI,1,0,0,0,0,0,0
54156,Jérémy Doku,MCI,2025-08-16,WOL,MCI,2,3,0,0,0,0,0
32280,James Trafford,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
99281,Rico Lewis,MCI,2025-08-16,WOL,MCI,4,1,0,0,0,1,0
66657,Oscar Bobb,MCI,2025-08-16,WOL,MCI,4,1,0,0,0,0,1
4505,John Stones,MCI,2025-08-16,WOL,MCI,0,2,0,0,0,0,0
26335,Tijjani Reijnders,MCI,2025-08-16,WOL,MCI,5,3,0,0,0,0,0
65970,Erling Haaland,MCI,2025-08-16,WOL,MCI,7,0,0,0,0,0,0
4499,Nathan Aké,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
112948,Nico O'Reilly,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
15656,Manuel Akanji,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
76204,Matheus Nunes,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
5101,Ilkay Gündogan,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
137371,Abdukodir Khusanov,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
76216,Omar Marmoush,MCI,2025-08-16,WOL,MCI,2,0,0,0,1,0,0
68150,Rayan Cherki,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
47133,Stefan Ortega,MCI,2025-08-16,WOL,MCI,0,0,0,0,0,0,0
68583,Jamie Gittens,CHE,2025-08-17,CHE,CRY,2,0,0,0,0,0,2
27277,Marc Cucurella,CHE,2025-08-17,CHE,CRY,3,0,0,0,0,1,1
49293,Cole Palmer,CHE,2025-08-17,CHE,CRY,7,4,0,0,1,0,1
14575,Trevoh Chalobah,CHE,2025-08-17,CHE,CRY,1,1,0,0,0,0,0
63741,Enzo Fernández,CHE,2025-08-17,CHE,CRY,1,1,0,0,0,0,1
125075,Josh Acheampong,CHE,2025-08-17,CHE,CRY,2,0,0,0,0,0,0
21998,Pedro Neto,CHE,2025-08-17,CHE,CRY,4,7,6,1,0,0,2
72371,João Pedro,CHE,2025-08-17,CHE,CRY,4,0,0,0,0,0,0
14538,Robert Sánchez,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
14571,Reece James,CHE,2025-08-17,CHE,CRY,0,3,3,1,0,0,3
112203,Moisés Caicedo,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
115151,Dário Essugo,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
68827,Malo Gusto,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
51813,Liam Delap,CHE,2025-08-17,CHE,CRY,2,1,0,0,0,0,0
66284,Wesley Fofana,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
133245,Andrey Santos,CHE,2025-08-17,CHE,CRY,2,0,0,0,0,0,0
119041,Jorrel Hato,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
118442,Tyrique George,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
75989,Filip Jörgensen,CHE,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
304474,Estêvão,CHE,2025-08-17,CHE,CRY,3,2,2,0,0,0,0
50842,Chris Richards,CRY,2025-08-17,CHE,CRY,1,0,0,0,0,0,0
76353,Daniel Muñoz,CRY,2025-08-17,CHE,CRY,2,2,0,0,0,0,0
13988,Dean Henderson,CRY,2025-08-17,CHE,CRY,0,0,0,0,0,0,1
8589,Will Hughes,CRY,2025-08-17,CHE,CRY,0,1,0,0,0,0,0
20874,Jean-Philippe Mateta,CRY,2025-08-17,CHE,CRY,1,0,0,0,0,0,0
69595,Adam Wharton,CRY,2025-08-17,CHE,CRY,0,1,0,1,0,1,2
76104,Maxence Lacroix,CRY,2025-08-17,CHE,CRY,0,0,0,0,0,0,0
49796,Ismaïla Sarr,CRY,2025-08-17,CHE,CRY,0,0,0,0,0,0,1
21584,Eberechi Eze,CRY,2025-08-17,CHE,CRY,1,2,2,2,0,0,0
